candidate_id,recruiter,role,seniority,department,source,stage,stage_order,date_entered,date_exited,duration_days,final_outcome
CAND-0302,Camila P,Sr AI Engineer,Senior,Engineering,client,Test Reviewed,4,2025-11-01,2025-11-03,2,Hired
CAND-0302,Camila P,Sr AI Engineer,Senior,Engineering,client,Sezzle Prescreening,5,2025-11-03,2025-11-08,5,Hired
CAND-0302,Camila P,Sr AI Engineer,Senior,Engineering,client,Sezzle Interview,6,2025-11-08,2025-11-13,5,Hired
CAND-0302,Camila P,Sr AI Engineer,Senior,Engineering,client,Offer,7,2025-11-13,2025-11-18,5,Hired
CAND-0302,Camila P,Sr AI Engineer,Senior,Engineering,client,Hired,8,2025-11-18,2025-11-21,3,Hired
CAND-0303,Valentina C,Product Manager,Mid,Product,remoti,CV Sent,1,2025-12-07,2025-12-10,3,Dropped
CAND-0303,Valentina C,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-12-10,2025-12-16,6,Dropped
CAND-0303,Valentina C,Product Manager,Mid,Product,remoti,Test Sent,3,2025-12-16,2025-12-21,5,Dropped
CAND-0303,Valentina C,Product Manager,Mid,Product,remoti,Test Reviewed,4,2025-12-21,2025-12-23,2,Dropped
CAND-0304,Andres M,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2024-07-04,2024-07-08,4,Dropped
CAND-0304,Andres M,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-07-08,2024-07-14,6,Dropped
CAND-0305,Juan S,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2025-09-13,2025-09-18,5,Dropped
CAND-0305,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2025-09-18,2025-09-25,7,Dropped
CAND-0305,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2025-09-25,2025-10-05,10,Dropped
CAND-0305,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Test Reviewed,4,2025-10-05,2025-10-12,7,Dropped
CAND-0306,Diego L,IT Operations,Junior,Operations,remoti,CV Sent,1,2026-02-02,2026-02-07,5,Dropped
CAND-0306,Diego L,IT Operations,Junior,Operations,remoti,Remoti Screening,2,2026-02-07,2026-02-10,3,Dropped
CAND-0306,Diego L,IT Operations,Junior,Operations,remoti,Test Sent,3,2026-02-10,2026-02-15,5,Dropped
CAND-0306,Diego L,IT Operations,Junior,Operations,remoti,Test Reviewed,4,2026-02-15,2026-02-16,1,Dropped
CAND-0306,Diego L,IT Operations,Junior,Operations,remoti,Sezzle Prescreening,5,2026-02-16,2026-02-22,6,Dropped
CAND-0306,Diego L,IT Operations,Junior,Operations,remoti,Sezzle Interview,6,2026-02-22,2026-02-28,6,Dropped
CAND-0307,Camila P,SRE,Senior,Engineering,remoti,CV Sent,1,2025-11-05,2025-11-07,2,Dropped
CAND-0307,Camila P,SRE,Senior,Engineering,remoti,Remoti Screening,2,2025-11-07,2025-11-11,4,Dropped
CAND-0307,Camila P,SRE,Senior,Engineering,remoti,Test Sent,3,2025-11-11,2025-11-14,3,Dropped
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2025-09-22,2025-09-25,3,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2025-09-25,2025-09-30,5,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Test Sent,3,2025-09-30,2025-10-08,8,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Test Reviewed,4,2025-10-08,2025-10-13,5,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Sezzle Prescreening,5,2025-10-13,2025-10-17,4,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Sezzle Interview,6,2025-10-17,2025-10-27,10,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Offer,7,2025-10-27,2025-10-31,4,Hired
CAND-0308,Diego L,IT Vendor Manager,Senior,Operations,remoti,Hired,8,2025-10-31,2025-11-03,3,Hired
CAND-0309,Juan S,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2024-08-27,2024-08-31,4,Dropped
CAND-0309,Juan S,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2024-08-31,2024-09-03,3,Dropped
CAND-0310,Juan S,Product Manager,Mid,Product,client,CV Sent,1,2024-06-17,2024-06-21,4,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Remoti Screening,2,2024-06-21,2024-06-23,2,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Test Sent,3,2024-06-23,2024-06-27,4,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Test Reviewed,4,2024-06-27,2024-07-02,5,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Sezzle Prescreening,5,2024-07-02,2024-07-04,2,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Sezzle Interview,6,2024-07-04,2024-07-12,8,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Offer,7,2024-07-12,2024-07-14,2,Hired
CAND-0310,Juan S,Product Manager,Mid,Product,client,Hired,8,2024-07-14,2024-07-16,2,Hired
CAND-0311,Juan S,SRE,Senior,Engineering,client,CV Sent,1,2024-03-03,2024-03-05,2,Dropped
CAND-0311,Juan S,SRE,Senior,Engineering,client,Remoti Screening,2,2024-03-05,2024-03-10,5,Dropped
CAND-0312,Camila P,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-12-20,2025-12-22,2,Dropped
CAND-0312,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-12-22,2025-12-29,7,Dropped
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,CV Sent,1,2024-12-31,2025-01-04,4,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Remoti Screening,2,2025-01-04,2025-01-07,3,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Test Sent,3,2025-01-07,2025-01-10,3,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Test Reviewed,4,2025-01-10,2025-01-15,5,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Sezzle Prescreening,5,2025-01-15,2025-01-23,8,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Sezzle Interview,6,2025-01-23,2025-02-04,12,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Offer,7,2025-02-04,2025-02-08,4,Hired
CAND-0313,Valentina C,Junior Software Engineer,Junior,Engineering,client,Hired,8,2025-02-08,2025-02-09,1,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,CV Sent,1,2025-06-06,2025-06-07,1,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-06-07,2025-06-13,6,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Test Sent,3,2025-06-13,2025-06-16,3,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Test Reviewed,4,2025-06-16,2025-06-19,3,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2025-06-19,2025-06-27,8,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2025-06-27,2025-07-04,7,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Offer,7,2025-07-04,2025-07-09,5,Hired
CAND-0314,Valentina C,Data Engineer,Mid,Engineering,remoti,Hired,8,2025-07-09,2025-07-10,1,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,CV Sent,1,2025-05-12,2025-05-13,1,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Remoti Screening,2,2025-05-13,2025-05-18,5,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Test Sent,3,2025-05-18,2025-05-23,5,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Test Reviewed,4,2025-05-23,2025-05-25,2,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Sezzle Prescreening,5,2025-05-25,2025-05-30,5,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Sezzle Interview,6,2025-05-30,2025-06-10,11,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Offer,7,2025-06-10,2025-06-17,7,Hired
CAND-0315,Camila P,Product Manager,Mid,Product,client,Hired,8,2025-06-17,2025-06-18,1,Hired
CAND-0316,Juan S,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2024-03-22,2024-03-27,5,Dropped
CAND-0316,Juan S,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2024-03-27,2024-04-01,5,Dropped
CAND-0316,Juan S,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2024-04-01,2024-04-06,5,Dropped
CAND-0316,Juan S,Mobile Engineer,Mid,Engineering,client,Test Reviewed,4,2024-04-06,2024-04-09,3,Dropped
CAND-0317,Andres M,Product Designer,Mid,Product,client,CV Sent,1,2024-10-02,2024-10-04,2,Dropped
CAND-0317,Andres M,Product Designer,Mid,Product,client,Remoti Screening,2,2024-10-04,2024-10-07,3,Dropped
CAND-0317,Andres M,Product Designer,Mid,Product,client,Test Sent,3,2024-10-07,2024-10-14,7,Dropped
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2026-02-25,2026-03-02,5,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2026-03-02,2026-03-07,5,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2026-03-07,2026-03-14,7,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2026-03-14,2026-03-19,5,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2026-03-19,2026-03-24,5,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2026-03-24,2026-04-04,11,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Offer,7,2026-04-04,2026-04-07,3,Hired
CAND-0318,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Hired,8,2026-04-07,2026-04-08,1,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,CV Sent,1,2024-02-07,2024-02-12,5,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Remoti Screening,2,2024-02-12,2024-02-19,7,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Test Sent,3,2024-02-19,2024-02-28,9,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Test Reviewed,4,2024-02-28,2024-03-05,6,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Sezzle Prescreening,5,2024-03-05,2024-03-09,4,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Sezzle Interview,6,2024-03-09,2024-03-12,3,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Offer,7,2024-03-12,2024-03-17,5,Hired
CAND-0319,Diego L,IT Operations,Junior,Operations,client,Hired,8,2024-03-17,2024-03-19,2,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,CV Sent,1,2024-09-03,2024-09-06,3,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Remoti Screening,2,2024-09-06,2024-09-12,6,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Test Sent,3,2024-09-12,2024-09-16,4,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Test Reviewed,4,2024-09-16,2024-09-18,2,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Sezzle Prescreening,5,2024-09-18,2024-09-26,8,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Sezzle Interview,6,2024-09-26,2024-10-05,9,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Offer,7,2024-10-05,2024-10-08,3,Hired
CAND-0320,Andres M,Fraud Ops,Junior,Operations,remoti,Hired,8,2024-10-08,2024-10-11,3,Hired
CAND-0321,Juan S,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2024-09-02,2024-09-07,5,Dropped
CAND-0321,Juan S,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2024-09-07,2024-09-12,5,Dropped
CAND-0322,Andres M,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2024-05-21,2024-05-26,5,Dropped
CAND-0322,Andres M,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2024-05-26,2024-05-30,4,Dropped
CAND-0322,Andres M,IT Vendor Manager,Senior,Operations,remoti,Test Sent,3,2024-05-30,2024-06-05,6,Dropped
CAND-0322,Andres M,IT Vendor Manager,Senior,Operations,remoti,Test Reviewed,4,2024-06-05,2024-06-12,7,Dropped
CAND-0322,Andres M,IT Vendor Manager,Senior,Operations,remoti,Sezzle Prescreening,5,2024-06-12,2024-06-17,5,Dropped
CAND-0323,Juan S,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2026-02-05,2026-02-08,3,Dropped
CAND-0323,Juan S,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2026-02-08,2026-02-12,4,Dropped
CAND-0323,Juan S,Mobile Engineer,Mid,Engineering,remoti,Test Sent,3,2026-02-12,2026-02-18,6,Dropped
CAND-0323,Juan S,Mobile Engineer,Mid,Engineering,remoti,Test Reviewed,4,2026-02-18,2026-02-22,4,Dropped
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,CV Sent,1,2024-07-01,2024-07-04,3,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-07-04,2024-07-11,7,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Test Sent,3,2024-07-11,2024-07-20,9,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Test Reviewed,4,2024-07-20,2024-07-24,4,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2024-07-24,2024-07-29,5,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2024-07-29,2024-08-03,5,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Offer,7,2024-08-03,2024-08-10,7,Hired
CAND-0324,Juan S,Data Engineer,Mid,Engineering,remoti,Hired,8,2024-08-10,2024-08-12,2,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,CV Sent,1,2024-03-18,2024-03-19,1,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Remoti Screening,2,2024-03-19,2024-03-22,3,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Test Sent,3,2024-03-22,2024-03-28,6,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Test Reviewed,4,2024-03-28,2024-04-02,5,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Sezzle Prescreening,5,2024-04-02,2024-04-06,4,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Sezzle Interview,6,2024-04-06,2024-04-14,8,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Offer,7,2024-04-14,2024-04-20,6,Hired
CAND-0325,Diego L,Product Manager,Mid,Product,client,Hired,8,2024-04-20,2024-04-22,2,Hired
CAND-0326,Andres M,IT Vendor Manager,Senior,Operations,client,CV Sent,1,2025-11-12,2025-11-15,3,Dropped
CAND-0326,Andres M,IT Vendor Manager,Senior,Operations,client,Remoti Screening,2,2025-11-15,2025-11-22,7,Dropped
CAND-0326,Andres M,IT Vendor Manager,Senior,Operations,client,Test Sent,3,2025-11-22,2025-11-27,5,Dropped
CAND-0327,Sofia R,Data Engineer,Mid,Engineering,client,CV Sent,1,2025-06-24,2025-06-25,1,Dropped
CAND-0327,Sofia R,Data Engineer,Mid,Engineering,client,Remoti Screening,2,2025-06-25,2025-07-01,6,Dropped
CAND-0328,Juan S,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-10-07,2025-10-09,2,Dropped
CAND-0328,Juan S,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-10-09,2025-10-12,3,Dropped
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2025-07-19,2025-07-23,4,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2025-07-23,2025-07-30,7,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2025-07-30,2025-08-08,9,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Test Reviewed,4,2025-08-08,2025-08-14,6,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Sezzle Prescreening,5,2025-08-14,2025-08-19,5,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Sezzle Interview,6,2025-08-19,2025-08-30,11,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Offer,7,2025-08-30,2025-09-03,4,Hired
CAND-0329,Camila P,Mobile Engineer,Mid,Engineering,client,Hired,8,2025-09-03,2025-09-04,1,Hired
CAND-0330,Diego L,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2024-11-10,2024-11-11,1,Dropped
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-05-22,2025-05-26,4,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2025-05-26,2025-05-31,5,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Test Sent,3,2025-05-31,2025-06-05,5,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Test Reviewed,4,2025-06-05,2025-06-10,5,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2025-06-10,2025-06-15,5,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2025-06-15,2025-06-24,9,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Offer,7,2025-06-24,2025-06-27,3,Hired
CAND-0331,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Hired,8,2025-06-27,2025-06-30,3,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2024-09-06,2024-09-11,5,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-09-11,2024-09-17,6,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2024-09-17,2024-09-23,6,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Test Reviewed,4,2024-09-23,2024-09-29,6,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2024-09-29,2024-10-03,4,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2024-10-03,2024-10-07,4,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Offer,7,2024-10-07,2024-10-11,4,Hired
CAND-0332,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Hired,8,2024-10-11,2024-10-13,2,Hired
CAND-0333,Camila P,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2024-11-28,2024-11-29,1,Dropped
CAND-0333,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-11-29,2024-12-05,6,Dropped
CAND-0334,Diego L,Mid Software Engineer,Mid,Engineering,client,CV Sent,1,2024-08-30,2024-08-31,1,Dropped
CAND-0334,Diego L,Mid Software Engineer,Mid,Engineering,client,Remoti Screening,2,2024-08-31,2024-09-05,5,Dropped
CAND-0335,Sofia R,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2026-02-11,2026-02-13,2,Dropped
CAND-0336,Andres M,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2024-09-17,2024-09-21,4,Dropped
CAND-0336,Andres M,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2024-09-21,2024-09-23,2,Dropped
CAND-0336,Andres M,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2024-09-23,2024-09-28,5,Dropped
CAND-0336,Andres M,Mobile Engineer,Mid,Engineering,client,Test Reviewed,4,2024-09-28,2024-10-02,4,Dropped
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,CV Sent,1,2024-08-05,2024-08-09,4,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Remoti Screening,2,2024-08-09,2024-08-13,4,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Test Sent,3,2024-08-13,2024-08-17,4,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Test Reviewed,4,2024-08-17,2024-08-18,1,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Sezzle Prescreening,5,2024-08-18,2024-08-24,6,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Sezzle Interview,6,2024-08-24,2024-08-31,7,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Offer,7,2024-08-31,2024-09-04,4,Hired
CAND-0337,Sofia R,Product Designer,Mid,Product,remoti,Hired,8,2024-09-04,2024-09-05,1,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2024-12-02,2024-12-03,1,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-12-03,2024-12-07,4,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2024-12-07,2024-12-15,8,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2024-12-15,2024-12-16,1,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2024-12-16,2024-12-22,6,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2024-12-22,2025-01-01,10,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Offer,7,2025-01-01,2025-01-04,3,Hired
CAND-0338,Andres M,Sr AI Engineer,Senior,Engineering,remoti,Hired,8,2025-01-04,2025-01-05,1,Hired
CAND-0339,Juan S,SRE,Senior,Engineering,remoti,CV Sent,1,2026-02-20,2026-02-21,1,Dropped
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,CV Sent,1,2024-11-24,2024-11-29,5,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Remoti Screening,2,2024-11-29,2024-12-03,4,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Test Sent,3,2024-12-03,2024-12-12,9,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Test Reviewed,4,2024-12-12,2024-12-13,1,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Sezzle Prescreening,5,2024-12-13,2024-12-17,4,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Sezzle Interview,6,2024-12-17,2024-12-24,7,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Offer,7,2024-12-24,2024-12-29,5,Hired
CAND-0340,Andres M,IT Operations,Junior,Operations,remoti,Hired,8,2024-12-29,2025-01-01,3,Hired
CAND-0341,Andres M,Product Designer,Mid,Product,remoti,CV Sent,1,2025-07-14,2025-07-17,3,Dropped
CAND-0341,Andres M,Product Designer,Mid,Product,remoti,Remoti Screening,2,2025-07-17,2025-07-22,5,Dropped
CAND-0341,Andres M,Product Designer,Mid,Product,remoti,Test Sent,3,2025-07-22,2025-08-01,10,Dropped
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2024-01-05,2024-01-10,5,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2024-01-10,2024-01-13,3,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Test Sent,3,2024-01-13,2024-01-20,7,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Test Reviewed,4,2024-01-20,2024-01-22,2,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Sezzle Prescreening,5,2024-01-22,2024-01-24,2,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Sezzle Interview,6,2024-01-24,2024-02-04,11,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Offer,7,2024-02-04,2024-02-07,3,Hired
CAND-0342,Camila P,IT Vendor Manager,Senior,Operations,remoti,Hired,8,2024-02-07,2024-02-09,2,Hired
CAND-0343,Valentina C,Product Manager,Mid,Product,remoti,CV Sent,1,2024-11-29,2024-11-30,1,Dropped
CAND-0343,Valentina C,Product Manager,Mid,Product,remoti,Remoti Screening,2,2024-11-30,2024-12-07,7,Dropped
CAND-0344,Andres M,Fraud Ops,Junior,Operations,remoti,CV Sent,1,2024-07-19,2024-07-20,1,Dropped
CAND-0345,Camila P,SRE,Senior,Engineering,client,CV Sent,1,2024-09-23,2024-09-24,1,Dropped
CAND-0345,Camila P,SRE,Senior,Engineering,client,Remoti Screening,2,2024-09-24,2024-09-30,6,Dropped
CAND-0345,Camila P,SRE,Senior,Engineering,client,Test Sent,3,2024-09-30,2024-10-02,2,Dropped
CAND-0345,Camila P,SRE,Senior,Engineering,client,Test Reviewed,4,2024-10-02,2024-10-04,2,Dropped
CAND-0345,Camila P,SRE,Senior,Engineering,client,Sezzle Prescreening,5,2024-10-04,2024-10-12,8,Dropped
CAND-0346,Diego L,Data Engineer,Mid,Engineering,client,CV Sent,1,2026-03-28,2026-03-29,1,Dropped
CAND-0346,Diego L,Data Engineer,Mid,Engineering,client,Remoti Screening,2,2026-03-29,2026-04-02,4,Dropped
CAND-0346,Diego L,Data Engineer,Mid,Engineering,client,Test Sent,3,2026-04-02,2026-04-05,3,Dropped
CAND-0346,Diego L,Data Engineer,Mid,Engineering,client,Test Reviewed,4,2026-04-05,2026-04-06,1,Dropped
CAND-0346,Diego L,Data Engineer,Mid,Engineering,client,Sezzle Prescreening,5,2026-04-06,2026-04-12,6,Dropped
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-08-10,2025-08-12,2,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-08-12,2025-08-18,6,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2025-08-18,2025-08-21,3,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Test Reviewed,4,2025-08-21,2025-08-26,5,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2025-08-26,2025-08-31,5,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2025-08-31,2025-09-09,9,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Offer,7,2025-09-09,2025-09-12,3,Hired
CAND-0347,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Hired,8,2025-09-12,2025-09-15,3,Hired
CAND-0348,Andres M,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-09-10,2025-09-14,4,Hired
